date,symbol,direction,action,score,regime,market_conf,regime_fit,rel_opp,risk_penalty,rsi,entry_price,t1_pnl,t3_pnl,t5_pnl,t1_win,t3_win,t5_win
2026-02-02,AVGO,SHORT,IGNORE,47.8,neutral,14.0,8.0,4.8,0.0,36.3,331.11,3.256,6.221,-3.875,1,1,0
2026-02-02,TSM,LONG,IGNORE,44.7,neutral,14.0,8.0,3.2,1.5,56.0,340.4,-1.643,-3.114,4.116,0,0,1
2026-02-02,GLD,SHORT,MONITOR,50.5,neutral,14.0,8.0,9.0,1.5,51.6,427.13,-6.359,-3.453,-9.341,0,0,0
2026-02-02,AMD,LONG,IGNORE,42.9,neutral,11.0,8.0,5.9,3.0,72.1,246.27,-1.689,-21.834,-12.291,0,0,0
2026-02-02,WMT,LONG,IGNORE,39.7,neutral,11.0,8.0,1.2,1.5,69.1,124.06,2.942,2.321,3.998,1,1,1
2026-02-02,IWM,LONG,MONITOR,48.5,neutral,17.0,8.0,2.5,0.0,51.2,261.71,0.229,-2.422,1.793,1,0,1
2026-02-02,TLT,SHORT,IGNORE,44.3,neutral,14.0,8.0,1.3,0.0,42.9,86.26,-0.243,-1.075,-1.121,0,0,0
2026-02-02,SMH,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,60.8,407.97,-2.522,-6.594,-0.324,0,0,0
2026-02-02,XLF,SHORT,IGNORE,42.5,neutral,11.0,8.0,2.5,0.0,39.6,54.03,0.925,1.37,0.167,1,1,1
2026-02-02,LLY,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,40.1,1042.39,3.895,2.231,-0.052,1,1,0
2026-02-02,COST,LONG,IGNORE,45.0,neutral,14.0,8.0,2.0,0.0,60.6,968.36,0.987,2.161,3.019,1,1,1
2026-02-03,QQQ,SHORT,MONITOR,50.5,neutral,17.0,9.5,3.0,0.0,43.3,616.52,1.747,1.114,0.819,1,1,1
2026-02-03,NVDA,SHORT,MONITOR,55.1,neutral,17.0,9.5,7.6,0.0,43.9,180.33,3.41,-2.811,-4.547,1,0,0
2026-02-03,XOM,LONG,IGNORE,40.5,neutral,14.0,6.5,3.0,4.0,83.6,142.78,2.686,3.701,5.469,1,1,1
2026-02-03,MSFT,SHORT,MONITOR,59.5,neutral,17.0,9.5,12.0,0.0,28.9,410.27,-0.725,2.449,-0.501,0,1,0
2026-02-03,AAPL,LONG,IGNORE,47.5,neutral,14.0,6.5,6.0,0.0,59.9,269.23,2.601,3.206,1.654,1,1,1
2026-02-03,GOOGL,LONG,IGNORE,45.7,neutral,14.0,6.5,4.2,0.0,54.1,339.47,-1.963,-4.96,-6.22,0,0,0
2026-02-03,META,LONG,IGNORE,44.4,neutral,11.0,6.5,5.9,0.0,63.4,691.11,-3.283,-4.372,-3.033,0,0,0
2026-02-03,AMZN,SHORT,MONITOR,55.1,neutral,17.0,9.5,7.6,0.0,45.6,238.62,2.359,11.86,13.268,1,1,1
2026-02-03,TSLA,SHORT,IGNORE,47.4,neutral,11.0,9.5,5.9,0.0,39.0,421.96,3.78,2.571,-0.77,1,1,0
2026-02-03,JPM,LONG,IGNORE,47.5,neutral,14.0,6.5,6.0,0.0,54.4,314.85,0.769,2.398,1.089,1,1,1
2026-02-03,BAC,LONG,IGNORE,45.7,neutral,14.0,6.5,4.2,0.0,49.4,54.14,1.708,3.82,1.726,1,1,1
2026-02-03,GS,SHORT,MONITOR,49.0,neutral,14.0,9.5,4.5,0.0,50.2,934.07,2.736,1.091,-1.065,1,1,0
2026-02-03,PLTR,SHORT,MONITOR,50.5,neutral,11.0,9.5,12.0,3.0,29.8,157.88,11.616,13.922,11.635,1,1,1
2026-02-03,NFLX,SHORT,IGNORE,47.3,neutral,11.0,9.5,9.8,4.0,18.0,79.94,-0.275,-2.827,-2.84,0,0,0
2026-02-03,COIN,SHORT,MONITOR,48.8,neutral,11.0,9.5,12.8,5.5,6.1,179.66,6.145,8.093,9.546,1,1,1
2026-02-03,SOFI,SHORT,MONITOR,55.5,neutral,14.0,9.5,15.0,4.0,9.1,21.76,4.642,4.136,2.665,1,1,1
2026-02-03,ARM,SHORT,MONITOR,55.8,neutral,14.0,9.5,12.8,1.5,45.3,104.55,-0.335,-18.317,-20.469,0,0,0
2026-02-03,UNH,SHORT,MONITOR,52.3,neutral,14.0,9.5,7.8,0.0,31.3,281.99,2.907,2.65,3.857,1,1,1
2026-02-03,LMT,LONG,IGNORE,37.2,neutral,8.0,6.5,4.2,2.5,78.5,624.97,-4.059,-0.745,0.207,0,0,1
2026-02-03,AVGO,SHORT,MONITOR,56.2,neutral,17.0,9.5,10.2,1.5,29.9,320.33,3.834,-3.93,-6.278,1,0,0
2026-02-03,TSM,LONG,IGNORE,41.7,neutral,11.0,6.5,3.2,0.0,52.7,334.81,-2.981,3.902,7.792,0,1,1
2026-02-03,GLD,LONG,IGNORE,43.1,neutral,11.0,6.5,7.6,3.0,59.1,454.29,-0.07,0.258,1.785,0,1,1
2026-02-03,AMD,LONG,IGNORE,47.6,neutral,14.0,6.5,7.6,1.5,63.5,242.11,-17.314,-13.907,-11.788,0,0,0
2026-02-03,WMT,LONG,IGNORE,42.7,neutral,14.0,6.5,1.2,0.0,71.3,127.71,0.227,2.717,-0.791,1,1,0
2026-02-03,IWM,LONG,IGNORE,47.0,neutral,17.0,6.5,2.5,0.0,52.4,262.31,-0.86,0.852,1.286,0,1,1
2026-02-03,TLT,SHORT,IGNORE,42.3,neutral,11.0,9.5,0.8,0.0,43.5,86.47,0.254,-0.899,-2.04,1,0,0
2026-02-03,SMH,LONG,MONITOR,48.5,neutral,14.0,6.5,7.0,0.0,53.4,397.68,-3.938,0.998,1.78,0,1,1
2026-02-03,XLF,SHORT,MONITOR,51.7,neutral,17.0,9.5,4.2,0.0,43.6,53.53,-0.803,-1.364,-0.037,0,0,0
2026-02-03,LLY,SHORT,MONITOR,55.0,neutral,17.0,9.5,9.0,1.5,33.5,1001.79,-10.33,-5.453,-2.147,0,0,0
2026-02-03,COST,LONG,IGNORE,44.0,neutral,14.0,6.5,2.5,0.0,63.9,977.92,0.044,2.376,-0.684,1,1,0
2026-02-04,QQQ,SHORT,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,41.1,605.75,1.44,-1.415,-1.215,1,0,0
2026-02-04,NVDA,SHORT,MONITOR,55.2,neutral,17.0,8.5,10.2,1.5,40.7,174.18,1.326,-9.099,-9.105,1,0,0
2026-02-04,XOM,LONG,IGNORE,42.5,neutral,14.0,7.5,2.5,2.5,83.7,146.61,-1.023,2.453,5.4,0,1,1
2026-02-04,MSFT,SHORT,MONITOR,53.7,neutral,14.0,8.5,10.2,0.0,33.0,413.25,4.954,0.142,2.371,1,1,1
2026-02-04,AAPL,LONG,MONITOR,50.5,neutral,17.0,7.5,5.0,0.0,67.1,276.23,-0.21,-0.583,-0.265,0,0,0
2026-02-04,GOOGL,LONG,MONITOR,49.5,neutral,14.0,7.5,7.0,0.0,47.3,332.81,-0.537,-2.618,-6.63,0,0,0
2026-02-04,META,LONG,IGNORE,43.9,neutral,11.0,7.5,5.9,1.5,61.4,668.42,0.182,1.23,-0.045,1,1,0
2026-02-04,AMZN,SHORT,MONITOR,54.1,neutral,17.0,8.5,7.6,0.0,45.9,232.99,4.421,10.417,12.408,1,1,1
2026-02-04,TSLA,SHORT,MONITOR,55.2,neutral,17.0,8.5,10.2,1.5,36.5,406.01,2.167,-2.786,-5.483,1,0,0
2026-02-04,JPM,LONG,IGNORE,47.0,neutral,14.0,7.5,4.5,0.0,60.5,317.27,-2.241,1.522,-2.033,0,1,0
2026-02-04,BAC,LONG,MONITOR,49.7,neutral,17.0,7.5,4.2,0.0,71.1,55.07,-0.795,1.86,-2.763,0,1,0
2026-02-04,GS,SHORT,MONITOR,55.5,neutral,17.0,8.5,9.0,0.0,45.1,908.52,2.506,-3.32,-3.426,1,0,0
2026-02-04,PLTR,SHORT,IGNORE,45.5,neutral,8.0,8.5,15.0,7.0,22.2,139.54,6.83,-2.415,2.766,1,0,1
2026-02-04,NFLX,SHORT,IGNORE,44.8,neutral,8.0,8.5,9.8,2.5,21.4,80.16,-0.886,-1.634,0.674,0,0,1
2026-02-04,COIN,SHORT,MONITOR,48.5,neutral,11.0,8.5,15.0,7.0,2.1,168.62,13.344,0.812,9.145,1,1,1
2026-02-04,SOFI,SHORT,MONITOR,50.0,neutral,11.0,8.5,15.0,5.5,8.4,20.75,6.217,-2.892,0.964,1,0,1
2026-02-04,ARM,SHORT,MONITOR,57.0,neutral,14.0,8.5,15.0,1.5,49.9,104.9,-5.701,-18.789,-19.428,0,0,0
2026-02-04,UNH,SHORT,MONITOR,53.7,neutral,14.0,8.5,10.2,0.0,28.9,273.79,2.671,0.08,-1.084,1,1,0
2026-02-04,LMT,LONG,MONITOR,48.6,neutral,14.0,7.5,7.6,1.5,61.2,599.6,1.065,5.895,4.304,1,1,1
2026-02-04,AVGO,SHORT,MONITOR,57.0,neutral,17.0,8.5,12.0,1.5,30.8,308.05,-0.799,-11.651,-11.268,0,0,0
2026-02-04,TSM,SHORT,MONITOR,52.5,neutral,17.0,8.5,6.0,0.0,49.2,324.82,-1.532,-9.108,-14.843,0,0,0
2026-02-04,GLD,LONG,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,58.0,453.97,-2.663,2.877,3.009,0,1,1
2026-02-04,AMD,SHORT,IGNORE,46.5,neutral,11.0,8.5,12.0,6.0,40.0,200.19,3.841,-7.897,-6.689,1,0,0
2026-02-04,WMT,LONG,IGNORE,43.7,neutral,14.0,7.5,1.2,0.0,73.1,128.0,-0.828,0.797,0.602,0,1,1
2026-02-04,IWM,SHORT,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,45.6,260.06,1.8,-2.441,-1.7,1,0,0
2026-02-04,TLT,SHORT,IGNORE,44.8,neutral,14.0,8.5,1.3,0.0,36.3,86.25,-1.086,-1.132,-1.756,0,0,0
2026-02-04,SMH,SHORT,MONITOR,54.0,neutral,17.0,8.5,9.0,1.5,46.9,382.02,0.249,-6.447,-8.575,1,0,0
2026-02-04,XLF,SHORT,IGNORE,46.0,neutral,14.0,8.5,2.5,0.0,48.4,53.96,1.242,0.037,2.261,1,1,1
2026-02-04,LLY,LONG,IGNORE,44.5,neutral,14.0,7.5,5.0,3.0,55.2,1105.28,-7.793,-5.641,-8.302,0,0,0
2026-02-04,COST,LONG,IGNORE,44.5,neutral,14.0,7.5,2.0,0.0,61.4,978.35,1.118,1.967,-0.021,1,1,0
2026-02-05,QQQ,SHORT,MONITOR,57.0,bear,17.0,12.0,7.0,0.0,35.2,597.03,-2.114,-2.419,-0.605,0,0,0
2026-02-05,NVDA,SHORT,WATCHLIST,60.2,bear,17.0,12.0,10.2,0.0,33.7,171.87,-7.872,-9.693,-8.762,0,0,0
2026-02-05,XOM,LONG,IGNORE,30.5,bear,8.0,4.0,2.0,4.5,82.3,145.11,2.033,3.772,3.32,1,1,1
2026-02-05,MSFT,SHORT,MONITOR,57.5,bear,14.0,12.0,12.0,1.5,29.1,392.77,-1.898,-4.979,-2.075,0,0,0
2026-02-05,AAPL,LONG,IGNORE,37.2,bear,11.0,4.0,3.2,2.0,68.7,275.65,0.801,-0.715,-5.051,1,0,0
2026-02-05,GOOGL,SHORT,MONITOR,54.0,bear,14.0,12.0,7.0,0.0,48.5,331.02,2.533,3.825,6.717,1,1,1
2026-02-05,META,LONG,IGNORE,42.9,bear,14.0,4.0,5.9,2.0,60.7,669.64,-1.306,0.076,-3.044,0,1,0
2026-02-05,AMZN,SHORT,MONITOR,54.5,bear,14.0,12.0,9.0,1.5,35.5,222.69,5.555,7.064,10.369,1,1,1
2026-02-05,TSLA,SHORT,WATCHLIST,60.2,bear,17.0,12.0,10.2,0.0,34.2,397.21,-3.499,-7.049,-5.0,0,0,0
2026-02-05,JPM,LONG,IGNORE,38.5,bear,11.0,4.0,4.5,2.0,50.9,310.16,3.946,2.618,-2.425,1,1,0
2026-02-05,BAC,LONG,IGNORE,37.2,bear,11.0,4.0,3.2,2.0,66.3,54.63,2.894,0.819,-4.405,1,1,0
2026-02-05,GS,SHORT,MONITOR,57.6,bear,17.0,12.0,7.6,0.0,25.8,885.75,-4.306,-6.579,-1.588,0,0,0
2026-02-05,PLTR,SHORT,MONITOR,52.0,bear,11.0,12.0,15.0,7.0,19.9,130.01,-4.53,-7.307,0.677,0,0,1
2026-02-05,NFLX,SHORT,MONITOR,56.8,bear,11.0,12.0,12.8,0.0,25.8,80.87,-1.645,-1.657,6.195,0,0,1
2026-02-05,COIN,SHORT,MONITOR,48.5,bear,9.0,12.0,15.0,8.5,1.9,146.12,-13.003,-11.217,3.442,0,0,1
2026-02-05,SOFI,SHORT,MONITOR,52.0,bear,11.0,12.0,15.0,7.0,7.3,19.46,-7.194,-8.839,0.822,0,0,1
2026-02-05,ARM,LONG,IGNORE,45.5,bear,12.0,4.0,15.0,6.5,57.5,110.88,11.562,13.591,10.2,1,1,1
2026-02-05,UNH,SHORT,MONITOR,55.7,bear,14.0,12.0,10.2,1.5,25.5,266.48,-3.016,-1.739,-5.891,0,0,0
2026-02-05,LMT,LONG,IGNORE,41.5,bear,14.0,4.0,4.5,2.0,61.6,605.99,2.364,3.345,4.637,1,1,1
2026-02-05,AVGO,SHORT,MONITOR,59.0,bear,14.0,12.0,12.0,0.0,30.3,310.51,-7.217,-9.639,-6.654,0,0,0
2026-02-05,TSM,SHORT,MONITOR,48.5,bear,11.0,12.0,4.5,0.0,43.2,329.8,-5.479,-9.428,-11.299,0,0,0
2026-02-05,GLD,SHORT,MONITOR,50.6,bear,14.0,12.0,3.6,0.0,55.0,441.88,-3.073,-4.644,-2.152,0,0,0
2026-02-05,AMD,SHORT,MONITOR,55.7,bear,17.0,12.0,10.2,4.5,35.3,192.5,-8.281,-10.945,-6.982,0,0,0
2026-02-05,WMT,LONG,IGNORE,35.2,bear,11.0,4.0,1.2,2.0,72.2,126.94,3.34,-0.189,5.278,1,0,1
2026-02-05,IWM,SHORT,MONITOR,56.0,bear,17.0,12.0,6.0,0.0,35.1,255.38,-3.592,-4.038,-1.45,0,0,0
2026-02-05,TLT,LONG,IGNORE,41.7,bear,17.0,4.0,1.7,2.0,46.0,87.19,0.069,1.2,2.0,1,1,1
2026-02-05,SMH,SHORT,MONITOR,59.0,bear,17.0,12.0,9.0,0.0,41.9,381.07,-5.401,-6.217,-6.571,0,0,0
2026-02-05,XLF,SHORT,MONITOR,54.2,bear,17.0,12.0,4.2,0.0,41.4,53.29,-1.82,-0.488,3.002,0,0,1
2026-02-05,LLY,SHORT,MONITOR,53.0,bear,14.0,12.0,9.0,3.0,48.4,1019.14,-3.658,-0.408,-1.707,0,0,0
2026-02-05,COST,LONG,IGNORE,39.5,bear,14.0,4.0,2.5,2.0,63.0,989.29,1.2,-1.826,0.967,1,0,1
2026-02-06,QQQ,SHORT,IGNORE,42.2,bull,14.0,4.5,4.2,1.5,43.9,609.65,-0.766,-0.568,1.268,0,0,1
2026-02-06,NVDA,LONG,MONITOR,52.1,bull,14.0,12.5,7.6,3.0,49.3,185.4,2.497,2.503,-1.402,1,1,0
2026-02-06,XOM,LONG,IGNORE,44.0,bull,11.0,12.5,2.0,2.5,83.7,148.06,1.449,4.368,0.261,1,1,1
2026-02-06,MSFT,SHORT,MONITOR,48.2,bull,14.0,4.5,10.2,1.5,31.0,400.23,-3.106,-0.805,-0.045,0,0,0
2026-02-06,AAPL,LONG,MONITOR,49.5,bull,14.0,12.5,2.0,0.0,74.2,277.86,-1.166,-0.849,-7.946,0,0,0
2026-02-06,GOOGL,SHORT,MONITOR,50.0,bull,17.0,4.5,9.0,1.5,43.7,322.63,-0.452,3.686,5.309,0,1,1
2026-02-06,META,LONG,MONITOR,50.4,bull,11.0,12.5,5.9,0.0,58.7,660.89,2.383,1.093,-3.279,1,1,0
2026-02-06,AMZN,SHORT,IGNORE,45.0,bull,12.0,4.5,12.0,4.5,27.8,210.32,0.761,2.967,5.482,1,1,1
2026-02-06,TSLA,SHORT,IGNORE,43.7,bull,11.0,4.5,10.2,3.0,40.8,411.11,-1.511,-4.174,-1.54,0,0,0
2026-02-06,JPM,LONG,MONITOR,53.2,bull,17.0,12.5,4.2,1.5,58.4,322.4,-0.093,-3.592,-6.157,0,0,0
2026-02-06,BAC,LONG,MONITOR,50.0,bull,14.0,12.5,2.5,0.0,71.1,56.21,-0.212,-4.741,-7.041,0,0,0
2026-02-06,GS,SHORT,IGNORE,38.0,bull,11.0,4.5,4.5,3.0,41.7,923.89,-1.601,-1.706,2.542,0,0,1
2026-02-06,PLTR,SHORT,IGNORE,47.8,bull,14.0,4.5,12.8,4.5,27.5,135.9,-5.158,0.162,3.304,0,1,1
2026-02-06,NFLX,SHORT,IGNORE,44.8,bull,11.0,4.5,9.8,1.5,32.0,82.2,0.888,3.139,6.484,1,1,1
2026-02-06,COIN,SHORT,IGNORE,41.5,bull,11.0,4.5,15.0,10.0,16.7,165.12,-1.29,7.219,0.484,0,1,1
2026-02-06,SOFI,SHORT,IGNORE,40.8,bull,11.0,4.5,12.8,8.5,21.6,20.86,-2.349,1.486,5.992,0,1,1
2026-02-06,ARM,LONG,MONITOR,58.0,bull,14.0,12.5,15.0,4.5,67.7,123.7,0.736,1.277,1.277,1,1,1
2026-02-06,UNH,SHORT,IGNORE,41.3,bull,11.0,4.5,7.8,3.0,31.1,274.52,0.343,-0.817,-5.979,1,0,0
2026-02-06,LMT,LONG,MONITOR,49.5,bull,14.0,12.5,2.0,0.0,64.2,620.31,2.359,0.821,4.651,1,1,1
2026-02-06,AVGO,LONG,MONITOR,54.7,bull,14.0,12.5,10.2,3.0,40.2,332.92,3.31,2.956,-2.328,1,1,0
2026-02-06,TSM,LONG,MONITOR,48.7,bull,14.0,12.5,4.2,3.0,53.3,347.87,1.88,7.235,5.019,1,1,1
2026-02-06,GLD,LONG,IGNORE,47.8,bull,14.0,12.5,1.8,1.5,58.7,455.46,2.54,2.672,1.572,1,1,1
2026-02-06,AMD,SHORT,IGNORE,42.2,bull,14.0,4.5,10.2,7.5,41.2,208.44,-3.627,-2.466,0.537,0,0,1
2026-02-06,WMT,LONG,IGNORE,41.7,bull,11.0,12.5,1.2,4.0,77.1,131.18,-1.647,-1.837,2.066,0,0,1
2026-02-06,IWM,LONG,MONITOR,48.5,bull,14.0,12.5,2.5,1.5,49.1,264.55,0.702,-0.026,-0.777,1,0,0
2026-02-06,TLT,LONG,MONITOR,48.8,bull,14.0,12.5,1.3,0.0,50.6,87.25,-0.023,0.594,2.49,0,1,1
2026-02-06,SMH,LONG,MONITOR,51.5,bull,14.0,12.5,7.0,3.0,50.6,401.65,1.245,3.269,1.511,1,1,1
2026-02-06,XLF,LONG,MONITOR,50.0,bull,14.0,12.5,2.5,0.0,48.7,54.26,-0.59,-2.801,-4.81,0,0,0
2026-02-06,LLY,LONG,MONITOR,55.0,bull,17.0,12.5,6.0,1.5,52.5,1056.42,-1.277,-4.061,-1.554,0,0,0
2026-02-06,COST,LONG,MONITOR,49.5,bull,14.0,12.5,2.0,0.0,64.3,1001.16,-0.357,-2.299,1.73,0,0,1
2026-02-09,QQQ,SHORT,IGNORE,43.2,neutral,11.0,8.0,3.2,0.0,53.6,614.32,0.464,2.227,2.119,1,1,1
2026-02-09,NVDA,LONG,MONITOR,53.6,neutral,17.0,8.0,7.6,0.0,60.8,190.03,-0.789,-1.631,-2.668,0,0,0
2026-02-09,XOM,LONG,IGNORE,39.5,neutral,11.0,8.0,2.0,2.5,84.5,150.21,0.251,-0.186,-2.675,1,0,0
2026-02-09,MSFT,SHORT,MONITOR,48.7,neutral,11.0,8.0,10.2,1.5,37.4,412.66,0.08,2.843,4.047,1,1,1
2026-02-09,AAPL,LONG,IGNORE,37.7,neutral,8.0,8.0,3.2,2.5,84.2,274.62,-0.342,-4.694,-3.911,0,0,0
2026-02-09,GOOGL,SHORT,IGNORE,47.6,neutral,11.0,8.0,7.6,0.0,52.3,324.09,1.77,4.724,6.876,1,1,1
2026-02-09,META,LONG,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,65.4,676.64,-0.96,-4.047,-5.601,0,0,0
2026-02-09,AMZN,SHORT,MONITOR,58.0,neutral,17.0,8.0,12.0,0.0,30.9,208.72,0.843,4.369,3.627,1,1,1
2026-02-09,TSLA,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,49.3,417.32,-1.891,0.06,1.603,0,1,1
2026-02-09,JPM,LONG,IGNORE,43.2,neutral,11.0,8.0,3.2,0.0,69.4,322.1,-1.186,-6.042,-4.648,0,0,0
2026-02-09,BAC,LONG,IGNORE,36.5,neutral,8.0,8.0,2.0,2.5,78.1,56.09,-1.808,-6.896,-6.506,0,0,0
2026-02-09,GS,LONG,IGNORE,47.5,neutral,14.0,8.0,4.5,0.0,50.1,938.68,0.569,-4.14,-2.923,1,0,0
2026-02-09,PLTR,SHORT,MONITOR,51.3,neutral,14.0,8.0,12.8,4.5,34.5,142.91,2.379,9.642,6.92,1,1,1
2026-02-09,NFLX,SHORT,MONITOR,52.8,neutral,14.0,8.0,9.8,0.0,32.1,81.47,-0.908,6.886,5.487,0,1,1
2026-02-09,COIN,SHORT,IGNORE,42.8,neutral,8.0,8.0,9.8,4.0,20.6,167.25,2.834,15.641,0.735,1,1,1
2026-02-09,SOFI,SHORT,MONITOR,54.3,neutral,14.0,8.0,12.8,1.5,27.3,21.35,0.796,9.602,8.618,1,1,1
2026-02-09,ARM,LONG,MONITOR,51.3,neutral,14.0,8.0,9.8,1.5,67.4,124.61,1.075,-1.942,1.83,1,0,1
2026-02-09,UNH,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,27.1,273.57,0.9,-3.145,-4.857,1,0,0
2026-02-09,LMT,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,70.3,634.94,-1.368,-0.135,1.769,0,0,1
2026-02-09,AVGO,LONG,MONITOR,51.7,neutral,14.0,8.0,10.2,1.5,56.4,343.94,-1.018,-3.713,-3.315,0,0,0
2026-02-09,TSM,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,65.8,354.41,1.829,3.571,2.473,1,1,1
2026-02-09,GLD,LONG,IGNORE,44.8,neutral,14.0,8.0,1.8,0.0,57.8,467.03,-0.991,-3.349,-4.032,0,0,0
2026-02-09,AMD,SHORT,IGNORE,43.3,neutral,11.0,8.0,7.8,4.5,44.3,216.0,1.125,4.657,5.981,1,1,1
2026-02-09,WMT,LONG,IGNORE,41.2,neutral,11.0,8.0,1.2,0.0,73.1,129.02,-1.798,3.581,-0.132,0,1,0
2026-02-09,IWM,LONG,IGNORE,45.0,neutral,14.0,8.0,2.0,0.0,55.4,266.41,-0.27,-2.75,-1.439,0,0,0
2026-02-09,TLT,LONG,IGNORE,40.8,neutral,11.0,8.0,0.8,0.0,62.9,87.23,1.154,1.954,2.685,1,1,1
2026-02-09,SMH,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,57.7,406.65,-0.465,-0.133,0.211,0,0,1
2026-02-09,XLF,LONG,IGNORE,41.2,neutral,11.0,8.0,1.2,0.0,55.9,53.94,-0.723,-4.171,-3.226,0,0,0
2026-02-09,LLY,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,50.4,1042.93,1.883,0.613,0.66,1,1,1
2026-02-09,COST,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,62.5,997.59,-2.642,0.127,1.449,0,1,1
2026-02-10,QQQ,SHORT,IGNORE,42.7,choppy,14.0,6.0,3.2,1.5,47.1,611.47,-0.268,1.562,0.929,0,1,1
2026-02-10,NVDA,LONG,IGNORE,42.4,choppy,11.0,6.0,5.9,1.5,55.0,188.53,0.801,-3.039,-0.297,1,0,0
2026-02-10,XOM,LONG,IGNORE,36.0,choppy,11.0,6.0,2.0,4.0,83.0,150.59,2.619,-1.419,0.062,1,0,1
2026-02-10,MSFT,SHORT,MONITOR,49.7,choppy,14.0,6.0,10.2,1.5,39.8,412.33,2.154,2.892,3.308,1,1,1
2026-02-10,AAPL,LONG,IGNORE,33.0,choppy,8.0,6.0,2.0,4.0,81.9,273.68,0.665,-6.54,-3.409,1,0,0
2026-02-10,GOOGL,SHORT,IGNORE,47.1,choppy,14.0,6.0,7.6,1.5,40.0,318.36,2.392,4.037,4.787,1,1,1
2026-02-10,META,LONG,IGNORE,40.1,choppy,11.0,6.0,3.6,1.5,62.3,670.15,-0.303,-4.614,-4.1,0,0,0
2026-02-10,AMZN,SHORT,MONITOR,52.7,choppy,17.0,6.0,10.2,1.5,29.7,206.96,1.392,3.948,1.049,1,1,1
2026-02-10,TSLA,SHORT,IGNORE,44.1,choppy,11.0,6.0,7.6,1.5,47.6,425.21,-0.72,1.827,3.267,0,1,1
2026-02-10,JPM,LONG,IGNORE,39.7,choppy,11.0,6.0,3.2,1.5,65.3,318.28,-2.344,-4.942,-2.985,0,0,0
2026-02-10,BAC,LONG,IGNORE,43.7,choppy,14.0,6.0,4.2,1.5,69.2,55.08,-2.78,-5.127,-3.665,0,0,0
2026-02-10,GS,LONG,IGNORE,46.7,choppy,17.0,6.0,4.2,1.5,49.0,944.02,-0.464,-4.621,-1.608,0,0,0
2026-02-10,PLTR,SHORT,MONITOR,50.8,choppy,14.0,6.0,12.8,3.0,34.4,139.51,2.745,5.806,2.96,1,1,1
2026-02-10,NFLX,SHORT,IGNORE,46.3,choppy,11.0,6.0,9.8,1.5,39.5,82.21,3.15,6.496,5.133,1,1,1
2026-02-10,COIN,SHORT,IGNORE,42.3,choppy,11.0,6.0,9.8,5.5,19.8,162.51,5.729,-1.114,-0.948,1,0,0
2026-02-10,SOFI,SHORT,IGNORE,47.8,choppy,14.0,6.0,9.8,3.0,25.6,21.18,2.975,7.413,7.743,1,1,1
2026-02-10,ARM,LONG,MONITOR,48.2,choppy,14.0,6.0,10.2,3.0,63.4,125.95,-0.532,-0.532,1.024,0,0,1
2026-02-10,UNH,SHORT,IGNORE,38.8,choppy,11.0,6.0,4.8,4.0,21.4,271.11,-2.083,-7.309,-5.483,0,0,0
2026-02-10,LMT,LONG,IGNORE,38.5,choppy,11.0,6.0,2.0,1.5,64.3,626.26,-0.137,3.657,3.217,0,1,1
2026-02-10,AVGO,LONG,IGNORE,41.3,choppy,11.0,6.0,4.8,1.5,56.6,340.44,0.681,-4.485,-2.036,1,0,0
2026-02-10,TSM,LONG,IGNORE,42.7,choppy,14.0,6.0,3.2,1.5,68.9,360.89,3.365,1.23,0.097,1,1,1
2026-02-10,GLD,LONG,IGNORE,38.3,choppy,11.0,6.0,1.8,1.5,54.9,462.4,1.131,0.048,-0.891,1,1,0
2026-02-10,AMD,SHORT,IGNORE,42.8,choppy,14.0,6.0,4.8,3.0,35.5,213.57,-0.005,2.926,6.298,0,1,1
2026-02-10,WMT,LONG,IGNORE,38.5,choppy,11.0,6.0,2.0,1.5,65.3,126.7,1.634,5.675,-0.063,1,1,0
2026-02-10,IWM,LONG,IGNORE,37.7,choppy,11.0,6.0,1.2,1.5,47.7,265.69,-0.455,-1.202,-0.815,0,0,0
2026-02-10,TLT,LONG,IGNORE,39.5,choppy,14.0,6.0,0.0,1.5,65.5,88.24,-0.531,1.344,1.13,0,1,1
2026-02-10,SMH,LONG,IGNORE,39.3,choppy,11.0,6.0,2.8,1.5,51.5,404.76,2.476,0.731,1.925,1,1,1
2026-02-10,XLF,SHORT,IGNORE,46.7,choppy,17.0,6.0,4.2,1.5,50.7,53.55,1.513,3.548,1.793,1,1,1
2026-02-10,LLY,SHORT,IGNORE,45.4,choppy,14.0,6.0,5.9,1.5,43.2,1023.29,0.955,-1.633,0.267,1,0,1
